"Date","AQS_SITE_ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/16/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/17/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/18/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/19/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/20/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/21/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/22/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/23/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/24/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/25/2015","490353006","1","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/26/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/27/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/28/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/29/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/30/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"03/31/2015","490353006","1","51","ug/m3 SC","47","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/01/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/02/2015","490353006","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/03/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/04/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/05/2015","490353006","1","33","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/06/2015","490353006","1","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/07/2015","490353006","1","40","ug/m3 SC","37","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/08/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/09/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/10/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/11/2015","490353006","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/12/2015","490353006","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/22/2015","490353006","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/23/2015","490353006","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/24/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/25/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/26/2015","490353006","1","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/29/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"04/30/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/01/2015","490353006","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/02/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/03/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/04/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/05/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/06/2015","490353006","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/07/2015","490353006","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/08/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/09/2015","490353006","1","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/10/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/11/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/12/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/13/2015","490353006","1","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/14/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/15/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/16/2015","490353006","1","3","ug/m3 SC","3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/17/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/18/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/19/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/20/2015","490353006","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/21/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/22/2015","490353006","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/23/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/24/2015","490353006","1","4","ug/m3 SC","4","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/25/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/26/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/27/2015","490353006","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/28/2015","490353006","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/29/2015","490353006","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/30/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"05/31/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/01/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/02/2015","490353006","1","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/03/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/04/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/05/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/06/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/07/2015","490353006","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/08/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/09/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/10/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/11/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/12/2015","490353006","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/13/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/14/2015","490353006","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/15/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/16/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/17/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/18/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/19/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/20/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/21/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/22/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/23/2015","490353006","1","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/24/2015","490353006","1","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/25/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/26/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/27/2015","490353006","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/28/2015","490353006","1","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"06/30/2015","490353006","1","60","ug/m3 SC","53","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/01/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/02/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/03/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/04/2015","490353006","1","37","ug/m3 SC","34","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/07/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/08/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/09/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/10/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/11/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/12/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/13/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/14/2015","490353006","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/15/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/16/2015","490353006","1","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/17/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/18/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/19/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/21/2015","490353006","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/22/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/23/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/24/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/25/2015","490353006","1","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/26/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/27/2015","490353006","1","61","ug/m3 SC","54","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/28/2015","490353006","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/30/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"07/31/2015","490353006","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/01/2015","490353006","1","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/02/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/03/2015","490353006","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/04/2015","490353006","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/05/2015","490353006","1","80","ug/m3 SC","63","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/06/2015","490353006","1","64","ug/m3 SC","55","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/07/2015","490353006","1","38","ug/m3 SC","35","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/08/2015","490353006","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/09/2015","490353006","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/10/2015","490353006","1","32","ug/m3 SC","30","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/11/2015","490353006","1","39","ug/m3 SC","36","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/13/2015","490353006","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/14/2015","490353006","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/15/2015","490353006","1","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/16/2015","490353006","1","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/17/2015","490353006","1","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/18/2015","490353006","1","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/19/2015","490353006","1","48","ug/m3 SC","44","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/20/2015","490353006","1","52","ug/m3 SC","48","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/21/2015","490353006","1","46","ug/m3 SC","43","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/22/2015","490353006","1","36","ug/m3 SC","33","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/23/2015","490353006","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/24/2015","490353006","1","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/25/2015","490353006","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/26/2015","490353006","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/27/2015","490353006","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/28/2015","490353006","1","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"08/29/2015","490353006","1","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
