"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/26/2015","490350015","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"03/27/2015","490350015","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"03/28/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"03/29/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"03/30/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"03/31/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/01/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/02/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/03/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/04/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/05/2015","490350015","1","0.065","ppm","84","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/06/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/07/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/08/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/09/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/10/2015","490350015","1","0.062","ppm","74","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/11/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/12/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/13/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/14/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/15/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/16/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/17/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/18/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/19/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/20/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/21/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/22/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/23/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/24/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/25/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/26/2015","490350015","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/27/2015","490350015","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/28/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/29/2015","490350015","1","0.062","ppm","74","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"04/30/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/01/2015","490350015","1","0.067","ppm","90","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/02/2015","490350015","1","0.067","ppm","90","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/03/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/04/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/05/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/06/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/07/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/08/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/09/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/10/2015","490350015","1","0.066","ppm","87","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/11/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/12/2015","490350015","1","0.067","ppm","90","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/13/2015","490350015","1","0.065","ppm","84","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/14/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/15/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/16/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/17/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/18/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/19/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/20/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/21/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/22/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/23/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/24/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/25/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/26/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/27/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/28/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/30/2015","490350015","1","0.059","ppm","64","15","88.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"05/31/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/01/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/02/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/03/2015","490350015","1","0.068","ppm","93","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/04/2015","490350015","1","0.073","ppm","108","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/05/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/06/2015","490350015","1","0.066","ppm","87","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/07/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/08/2015","490350015","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/09/2015","490350015","1","0.073","ppm","108","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/10/2015","490350015","1","0.062","ppm","74","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/11/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/12/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/13/2015","490350015","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/14/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/15/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/16/2015","490350015","1","0.069","ppm","97","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/17/2015","490350015","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/18/2015","490350015","1","0.068","ppm","93","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/19/2015","490350015","1","0.073","ppm","108","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/20/2015","490350015","1","0.069","ppm","97","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/21/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/22/2015","490350015","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/23/2015","490350015","1","0.07","ppm","100","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/24/2015","490350015","1","0.073","ppm","108","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/25/2015","490350015","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/26/2015","490350015","1","0.073","ppm","108","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/27/2015","490350015","1","0.07","ppm","100","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/28/2015","490350015","1","0.069","ppm","97","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/29/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"06/30/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/01/2015","490350015","1","0.069","ppm","97","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/02/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/03/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/04/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/05/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/06/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/07/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/08/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/09/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/10/2015","490350015","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/11/2015","490350015","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/12/2015","490350015","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/13/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/14/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/15/2015","490350015","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/16/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/17/2015","490350015","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/18/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/19/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/20/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/21/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/22/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/23/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/24/2015","490350015","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/25/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/26/2015","490350015","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/27/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/28/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/29/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/30/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"07/31/2015","490350015","1","0.067","ppm","90","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/01/2015","490350015","1","0.064","ppm","80","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/02/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/03/2015","490350015","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/04/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/05/2015","490350015","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/06/2015","490350015","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/07/2015","490350015","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/08/2015","490350015","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/09/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/10/2015","490350015","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/11/2015","490350015","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/12/2015","490350015","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/13/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/14/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/15/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/16/2015","490350015","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/17/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/18/2015","490350015","1","0.065","ppm","84","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/19/2015","490350015","1","0.067","ppm","90","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/20/2015","490350015","1","0.069","ppm","97","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/21/2015","490350015","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/22/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/23/2015","490350015","1","0.066","ppm","87","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/24/2015","490350015","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/25/2015","490350015","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/26/2015","490350015","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/27/2015","490350015","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/28/2015","490350015","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/29/2015","490350015","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/30/2015","490350015","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"08/31/2015","490350015","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/01/2015","490350015","1","0.041","ppm","38","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/02/2015","490350015","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/03/2015","490350015","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/04/2015","490350015","1","0.041","ppm","38","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/05/2015","490350015","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/06/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/07/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/08/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/09/2015","490350015","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/10/2015","490350015","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/11/2015","490350015","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/12/2015","490350015","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/13/2015","490350015","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/14/2015","490350015","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/15/2015","490350015","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/16/2015","490350015","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/17/2015","490350015","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/18/2015","490350015","1","0.066","ppm","87","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
"09/19/2015","490350015","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.569","-111.659"
